# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2017/05/02.05:00:00    881.0 -0.982623645  0.244439783 -0.104184287 -0.751834901 -0.671182305  0.000032660 -1.103293493 -0.061708083 -0.105868426   15227.82   14211.71    4922.90   31.21   31.63   104.67    16.42 222160.0 
2017/05/03.05:00:00    882.0 -0.989158676  0.227662007 -0.104270646 -0.740543437 -0.683979690  0.000032559 -1.105299805 -0.078426842 -0.105520580   15264.39   14221.87    4897.60   31.14   31.62   105.81    16.31 222429.3 
2017/05/04.05:00:00    883.0 -0.995418194  0.210820811 -0.104327961 -0.729039246 -0.696578284  0.000032407 -1.107068958 -0.095128780 -0.105150091   15301.36   14233.21    4872.20   31.08   31.62   106.95    16.18 222698.1 
2017/05/05.05:00:00    884.0 -1.001402461  0.193921311 -0.104356427 -0.717326017 -0.708974919  0.000032237 -1.108602494 -0.111810480 -0.104757222   15338.73   14245.76    4846.69   31.01   31.62   108.08    16.06 222966.3 
2017/05/06.05:00:00    885.0 -1.007111840  0.176968571 -0.104356246 -0.705407408 -0.721166510  0.000032083 -1.109901998 -0.128468582 -0.104342237   15376.47   14259.50    4821.08   30.94   31.61   109.22    15.92 223233.9 
2017/05/07.05:00:00    886.0 -1.012546794  0.159967602 -0.104327628 -0.693287048 -0.733150041  0.000031973 -1.110969091 -0.145099790 -0.103905402   15414.57   14274.47    4795.38   30.87   31.61   110.35    15.78 223500.9 
2017/05/08.05:00:00    887.0 -1.017707884  0.142923357 -0.104270791 -0.680968548 -0.744922544  0.000031932 -1.111805427 -0.161700866 -0.103446984   15453.02   14290.65    4769.59   30.80   31.61   111.47    15.64 223767.3 
2017/05/09.05:00:00    888.0 -1.022595763  0.125840736 -0.104185961 -0.668455503 -0.756481099  0.000031981 -1.112412698 -0.178268633 -0.102967251   15491.82   14308.07    4743.72   30.73   31.61   112.60    15.48 224033.1 
2017/05/10.05:00:00    889.0 -1.027210904  0.108724325 -0.104076144 -0.655751498 -0.767822813  0.000032136 -1.112792624 -0.194799974 -0.102466473   15530.93   14326.72    4717.76   30.66   31.61   113.71    15.33 224298.4 
2017/05/11.05:00:00    890.0 -1.031554670  0.091579400 -0.103936142 -0.642860121 -0.778944822  0.000032405 -1.112946957 -0.211291830 -0.101944922   15570.36   14346.63    4691.74   30.59   31.61   114.83    15.17 224563.0 
2017/05/12.05:00:00    891.0 -1.035627722  0.074410433 -0.103768862 -0.629784966 -0.789844282  0.000032794 -1.112877478 -0.227741201 -0.101402868   15610.09   14367.78    4665.65   30.52   31.62   115.94    15.00 224826.9 
2017/05/13.05:00:00    892.0 -1.039431061  0.057222080 -0.103574555 -0.616529644 -0.800518365  0.000033301 -1.112585994 -0.244145146 -0.100840585   15650.10   14390.19    4639.50   30.45   31.62   117.05    14.83 225090.3 
2017/05/14.05:00:00    893.0 -1.042965766  0.040018931 -0.103353480 -0.603097786 -0.810964257  0.000033922 -1.112074337 -0.260500782 -0.100258344   15690.39   14413.86    4613.29   30.38   31.63   118.16    14.65 225353.1 
2017/05/15.05:00:00    894.0 -1.046232995  0.022805511 -0.103105898 -0.589493060 -0.821179155  0.000034644 -1.111344363 -0.276805283 -0.099656420   15730.94   14438.79    4587.02   30.30   31.63   119.26    14.46 225615.2 
2017/05/16.05:00:00    895.0 -1.049233979  0.005586280 -0.102832077 -0.575719167 -0.831160270  0.000035453 -1.110397952 -0.293055880 -0.099035087   15771.74   14464.98    4560.71   30.23   31.64   120.35    14.28 225876.7 
2017/05/17.05:00:00    896.0 -1.051970023 -0.011634368 -0.102532288 -0.561779856 -0.840904822  0.000036329 -1.109237003 -0.309249862 -0.098394618   15812.78   14492.45    4534.36   30.16   31.65   121.45    14.09 226137.6 
2017/05/18.05:00:00    897.0 -1.054442497 -0.028852108 -0.102206809 -0.547678926 -0.850410042  0.000037247 -1.107863433 -0.325384571 -0.097735287   15854.04   14521.17    4507.97   30.09   31.66   122.53    13.89 226397.9 
2017/05/19.05:00:00    898.0 -1.056652839 -0.046062683 -0.101855921 -0.533420237 -0.859673168  0.000038181 -1.106279182 -0.341457406 -0.097057369   15895.52   14551.17    4481.54   30.01   31.67   123.62    13.69 226657.5 
2017/05/20.05:00:00    899.0 -1.058602551 -0.063261903 -0.101479908 -0.519007720 -0.868691445  0.000039099 -1.104486202 -0.357465820 -0.096361137   15937.19   14582.42    4455.09   29.94   31.69   124.70    13.48 226916.5 
2017/05/21.05:00:00    900.0 -1.060293195 -0.080445647 -0.101079059 -0.504445394 -0.877462124  0.000039969 -1.102486463 -0.373407322 -0.095646865   15979.06   14614.93    4428.61   29.87   31.70   125.77    13.27 227174.9 
2017/05/22.05:00:00    901.0 -1.061726390 -0.097609866 -0.100653666 -0.489737384 -0.885982470  0.000040755 -1.100281948 -0.389279471 -0.094914826   16021.10   14648.70    4402.11   29.80   31.72   126.84    13.06 227432.6 
2017/05/23.05:00:00    902.0 -1.062903815 -0.114750576 -0.100204025 -0.474887946 -0.894249775  0.000041424 -1.097874656 -0.405079881 -0.094165293   16063.31   14683.71    4375.59   29.72   31.74   127.91    12.84 227689.7 
2017/05/24.05:00:00    903.0 -1.063827197 -0.131863866 -0.099730432 -0.459901486 -0.902261382  0.000041947 -1.095266594 -0.420806217 -0.093398540   16105.67   14719.95    4349.06   29.65   31.76   128.97    12.62 227946.2 
2017/05/25.05:00:00    904.0 -1.064498317 -0.148945895 -0.099233190 -0.444782574 -0.910014730  0.000042303 -1.092459784 -0.436456196 -0.092614836   16148.18   14757.43    4322.52   29.58   31.78   130.03    12.39 228202.1 
2017/05/26.05:00:00    905.0 -1.064919004 -0.165992888 -0.098712601 -0.429535933 -0.917507399  0.000042481 -1.089456254 -0.452027586 -0.091814455   16190.82   14796.12    4295.97   29.50   31.80   131.08    12.16 228457.3 
2017/05/27.05:00:00    906.0 -1.065091134 -0.183001143 -0.098168971 -0.414166414 -0.924737160  0.000042485 -1.086258044 -0.467518203 -0.090997665   16233.58   14836.01    4269.43   29.43   31.82   132.13    11.93 228711.9 
2017/05/28.05:00:00    907.0 -1.065016625 -0.199967028 -0.097602607 -0.398678945 -0.931701996  0.000042331 -1.082867201 -0.482925915 -0.090164736   16276.45   14877.10    4242.88   29.36   31.84   133.18    11.69 228965.8 
2017/05/29.05:00:00    908.0 -1.064697439 -0.216886977 -0.097013819 -0.383078473 -0.938400114  0.000042046 -1.079285777 -0.498248637 -0.089315938   16319.42   14919.38    4216.34   29.28   31.86   134.21    11.45 229219.1 
2017/05/30.05:00:00    909.0 -1.064135575 -0.233757497 -0.096402916 -0.367369920 -0.944829924  0.000041665 -1.075515834 -0.513484332 -0.088451538   16362.48   14962.84    4189.80   29.21   31.88   135.25    11.21 229471.8 
2017/05/31.05:00:00    910.0 -1.063333073 -0.250575161 -0.095770213 -0.351558145 -0.950990003  0.000041224 -1.071559435 -0.528631009 -0.087571802   16405.62   15007.47    4163.28   29.14   31.90   136.28    10.96 229723.9 
2017/06/01.05:00:00    911.0 -1.062292004 -0.267336612 -0.095116022 -0.335647933 -0.956879063  0.000040761 -1.067418652 -0.543686726 -0.086676996   16448.83   15053.26    4136.78   29.06   31.93   137.30    10.71 229975.3 
2017/06/02.05:00:00    912.0 -1.061014474 -0.284038559 -0.094440657 -0.319643994 -0.962495916  0.000040310 -1.063095555 -0.558649584 -0.085767384   16492.10   15100.21    4110.29   28.99   31.95   138.32    10.46 230226.1 
2017/06/03.05:00:00    913.0 -1.059502621 -0.300677781 -0.093744433 -0.303550971 -0.967839452  0.000039902 -1.058592222 -0.573517731 -0.084843231   16535.41   15148.31    4083.82   28.92   31.97   139.34    10.20 230476.2 
2017/06/04.05:00:00    914.0 -1.057758611 -0.317251123 -0.093027667 -0.287373449 -0.972908621  0.000039562 -1.053910730 -0.588289357 -0.083904797   16578.76   15197.56    4057.38   28.85   31.99   140.34     9.94 230725.8 
2017/06/05.05:00:00    915.0 -1.055784641 -0.333755498 -0.092290676 -0.271115965 -0.977702424  0.000039311 -1.049053159 -0.602962697 -0.082952343   16622.14   15247.96    4030.96   28.77   32.02   141.35     9.68 230974.7 
2017/06/06.05:00:00    916.0 -1.053582932 -0.350187883 -0.091533776 -0.254783019 -0.982219905  0.000039164 -1.044021589 -0.617536030 -0.081986130   16665.55   15299.49    4004.58   28.70   32.04   142.35     9.42 231223.0 
2017/06/07.05:00:00    917.0 -1.051155863 -0.366545472 -0.090757597 -0.238379080 -0.986460145  0.000039130 -1.038818100 -0.632007673 -0.081006415   16708.96   15352.16    3978.22   28.63   32.07   143.34     9.16 231470.6 
2017/06/08.05:00:00    918.0 -1.048505458 -0.382825088 -0.089961850 -0.221908591 -0.990422259  0.000039215 -1.033444771 -0.646375988 -0.080013454   16752.37   15405.94    3951.90   28.56   32.10   144.33     8.89 231717.6 
2017/06/09.05:00:00    919.0 -1.045634119 -0.399024040 -0.089147146 -0.205375978 -0.994105391  0.000039417 -1.027903681 -0.660639376 -0.079007504   16795.77   15460.85    3925.62   28.48   32.13   145.32     8.62 231964.1 
2017/06/10.05:00:00    920.0 -1.042544153 -0.415139566 -0.088313801 -0.188785658 -0.997508709  0.000039732 -1.022196907 -0.674796278 -0.077988817   16839.16   15516.87    3899.38   28.41   32.15   146.30     8.35 232209.8 
2017/06/11.05:00:00    921.0 -1.039237888 -0.431168965 -0.087462132 -0.172142042 -1.000631402  0.000040148 -1.016326523 -0.688845174 -0.076957646   16882.51   15573.99    3873.18   28.34   32.18   147.27     8.08 232455.0 
2017/06/12.05:00:00    922.0 -1.035717666 -0.447109598 -0.086592455 -0.155449546 -1.003472681  0.000040649 -1.010294603 -0.702784584 -0.075914243   16925.84   15632.21    3847.02   28.27   32.22   148.24     7.80 232699.6 
2017/06/13.05:00:00    923.0 -1.031985845 -0.462958888 -0.085705086 -0.138712597 -1.006031771  0.000041216 -1.004103213 -0.716613063 -0.074858855   16969.11   15691.51    3820.92   28.20   32.25   149.21     7.52 232943.5 
2017/06/14.05:00:00    924.0 -1.028044798 -0.478714320 -0.084800340 -0.121935645 -1.008307917  0.000041826 -0.997754421 -0.730329206 -0.073791731   17012.34   15751.89    3794.86   28.13   32.28   150.17     7.25 233186.9 
2017/06/15.05:00:00    925.0 -1.023896907 -0.494373437 -0.083878531 -0.105123170 -1.010300381  0.000042450 -0.991250286 -0.743931642 -0.072713118   17055.51   15813.34    3768.85   28.06   32.32   151.12     6.97 233429.6 
2017/06/16.05:00:00    926.0 -1.019544567 -0.509933841 -0.082939972 -0.088279690 -1.012008443  0.000043059 -0.984592866 -0.757419037 -0.071623259   17098.60   15875.85    3742.90   27.99   32.36   152.07     6.69 233671.7 
2017/06/17.05:00:00    927.0 -1.014990184 -0.525393193 -0.081984975 -0.071409777 -1.013431403  0.000043622 -0.977784212 -0.770790091 -0.070522397   17141.62   15939.40    3717.00   27.92   32.39   153.02     6.41 233913.2 
2017/06/18.05:00:00    928.0 -1.010236169 -0.540749211 -0.081013852 -0.054518069 -1.014568590  0.000044105 -0.970826371 -0.784043539 -0.069410775   17184.56   16003.98    3691.16   27.85   32.43   153.96     6.12 234154.2 
2017/06/19.05:00:00    929.0 -1.005284945 -0.555999670 -0.080026913 -0.037609286 -1.015419364  0.000044477 -0.963721385 -0.797178151 -0.068288630   17227.40   16069.58    3665.37   27.78   32.47   154.90     5.84 234394.5 
2017/06/20.05:00:00    930.0 -1.000138937 -0.571142401 -0.079024467 -0.020688247 -1.015983141  0.000044710 -0.956471287 -0.810192728 -0.067156202   17270.14   16136.19    3639.65   27.71   32.52   155.83     5.55 234634.2 
2017/06/21.05:00:00    931.0 -0.994800579 -0.586175290 -0.078006821 -0.003759884 -1.016259413  0.000044781 -0.949078108 -0.823086104 -0.066013727   17312.78   16203.78    3613.99   27.64   32.56   156.76     5.27 234873.3 
2017/06/22.05:00:00    932.0 -0.989272306 -0.601096274 -0.076974282  0.013170752 -1.016247788  0.000044675 -0.941543870 -0.835857145 -0.064861440   17355.30   16272.33    3588.40   27.58   32.60   157.68     4.98 235111.9 
2017/06/23.05:00:00    933.0 -0.983556560 -0.615903349 -0.075927155  0.030098503 -1.015948031  0.000044392 -0.933870589 -0.848504748 -0.063699572   17397.69   16341.84    3562.87   27.51   32.65   158.60     4.70 235349.8 
2017/06/24.05:00:00    934.0 -0.977655782 -0.630594557 -0.074865743  0.047018134 -1.015360105  0.000043942 -0.926060273 -0.861027841 -0.062528357   17439.96   16412.27    3537.41   27.44   32.69   159.51     4.41 235587.2 
2017/06/25.05:00:00    935.0 -0.971572417 -0.645167996 -0.073790348  0.063924379 -1.014484194  0.000043348 -0.918114924 -0.873425382 -0.061348023   17482.10   16483.62    3512.01   27.37   32.74   160.43     4.12 235824.0 
2017/06/26.05:00:00    936.0 -0.965308909 -0.659621813 -0.072701270  0.080812003 -1.013320706  0.000042644 -0.910036536 -0.885696357 -0.060158798   17524.08   16555.85    3486.69   27.31   32.78   161.33     3.83 236060.2 
2017/06/27.05:00:00    937.0 -0.958867705 -0.673954206 -0.071598808  0.097675842 -1.011870249  0.000041868 -0.901827096 -0.897839782 -0.058960909   17565.92   16628.96    3461.44   27.24   32.83   162.23     3.54 236295.9 
2017/06/28.05:00:00    938.0 -0.952251246 -0.688163419 -0.070483258  0.114510841 -1.010133593  0.000041062 -0.893488582 -0.909854702 -0.057754581   17607.61   16702.92    3436.26   27.18   32.87   163.13     3.25 236530.9 
2017/06/29.05:00:00    939.0 -0.945461977 -0.702247746 -0.069354917  0.131312066 -1.008111631  0.000040264 -0.885022966 -0.921740188 -0.056540035   17649.13   16777.72    3411.16   27.11   32.92   164.03     2.96 236765.4 
2017/06/30.05:00:00    940.0 -0.938502337 -0.716205530 -0.068214076  0.148074693 -1.005805344  0.000039507 -0.876432209 -0.933495338 -0.055317494   17690.48   16853.36    3386.13   27.04   32.96   164.92     2.67 236999.4 
2017/07/01.05:00:00    941.0 -0.931374764 -0.730035157 -0.067061029  0.164794005 -1.003215771  0.000038819 -0.867718265 -0.945119278 -0.054087177   17731.65   16929.80    3361.18   26.98   33.01   165.80     2.39 237232.8 
2017/07/02.05:00:00    942.0 -0.924081692 -0.743735061 -0.065896064  0.181465370 -1.000344001  0.000038222 -0.858883081 -0.956611159 -0.052849301   17772.65   17007.05    3336.31   26.92   33.05   166.68     2.10 237465.6 
2017/07/03.05:00:00    943.0 -0.916625550 -0.757303719 -0.064719469  0.198084229 -0.997191159  0.000037733 -0.849928593 -0.967970157 -0.051604084   17813.46   17085.08    3311.52   26.85   33.10   167.56     1.81 237697.9 
2017/07/04.05:00:00    944.0 -0.909008762 -0.770739654 -0.063531531  0.214646087 -0.993758401  0.000037362 -0.840856729 -0.979195474 -0.050351739   17854.07   17163.89    3286.81   26.79   33.15   168.44     1.52 237929.6 
2017/07/05.05:00:00    945.0 -0.901233750 -0.784041430 -0.062332533  0.231146502 -0.990046915  0.000037113 -0.831669410 -0.990286336 -0.049092479   17894.49   17243.47    3262.18   26.73   33.19   169.31     1.23 238160.8 
2017/07/06.05:00:00    946.0 -0.893302926 -0.797207653 -0.061122758  0.247581082 -0.986057919  0.000036986 -0.822368546 -1.001241993 -0.047826516   17934.70   17323.80    3237.63   26.66   33.24   170.17     0.94 238391.5 
2017/07/07.05:00:00    947.0 -0.885218699 -0.810236974 -0.059902486  0.263945478 -0.981792652  0.000036976 -0.812956038 -1.012061717 -0.046554060   17974.70   17404.88    3213.16   26.60   33.29   171.04     0.65 238621.6 
2017/07/08.05:00:00    948.0 -0.876983469 -0.823128080 -0.058671994  0.280235375 -0.977252377  0.000037072 -0.803433779 -1.022744807 -0.045275317   18014.48   17486.68    3188.78   26.54   33.34   171.90     0.36 238851.2 
2017/07/09.05:00:00    949.0 -0.868599631 -0.835879701 -0.057431558  0.296446492 -0.972438373  0.000037260 -0.793803653 -1.033290579 -0.043990495   18054.04   17569.21    3164.49   26.48   33.39   172.75     0.08 239080.2 
2017/07/10.05:00:00    950.0 -0.860069570 -0.848490605 -0.056181454  0.312574569 -0.967351933  0.000037519 -0.784067534 -1.043698375 -0.042699799   18093.38   17652.44    3140.28   26.42   33.44   173.61    -0.21 239308.7 
2017/07/11.05:00:00    951.0 -0.851395665 -0.860959599 -0.054921952  0.328615357 -0.961994362  0.000037825 -0.774227287 -1.053967557 -0.041403430   18132.49   17736.37    3116.16   26.36   33.50   174.45    -0.49 239536.7 
2017/07/12.05:00:00    952.0 -0.842580286 -0.873285527 -0.053653323  0.344564609 -0.956366976  0.000038152 -0.764284768 -1.064097508 -0.040101592   18171.36   17820.98    3092.12   26.30   33.55   175.30    -0.78 239764.2 
2017/07/13.05:00:00    953.0 -0.833625794 -0.885467270 -0.052375835  0.360418070 -0.950471105  0.000038467 -0.754241823 -1.074087632 -0.038794484   18209.98   17906.27    3068.18   26.24   33.60   176.14    -1.06 239991.2 
2017/07/14.05:00:00    954.0 -0.824534543 -0.897503744 -0.051089753  0.376171459 -0.944308095  0.000038741 -0.744100290 -1.083937354 -0.037482303   18248.37   17992.21    3044.32   26.18   33.66   176.98    -1.35 240217.7 
2017/07/15.05:00:00    955.0 -0.815308875 -0.909393903 -0.049795342  0.391820461 -0.937879320  0.000038940 -0.733861996 -1.093646117 -0.036165248   18286.50   18078.80    3020.55   26.13   33.72   177.82    -1.63 240443.7 
2017/07/16.05:00:00    956.0 -0.805951125 -0.921136732 -0.048492862  0.407360713 -0.931186188  0.000039034 -0.723528761 -1.103213386 -0.034843514   18324.38   18166.02    2996.88   26.07   33.77   178.65    -1.91 240669.1 
2017/07/17.05:00:00    957.0 -0.796463615 -0.932731254 -0.047182575  0.422787795 -0.924230155  0.000038995 -0.713102393 -1.112638641 -0.033517293   18361.99   18253.86    2973.29   26.01   33.83   179.48    -2.19 240894.1 
2017/07/18.05:00:00    958.0 -0.786848661 -0.944176522 -0.045864736  0.438097216 -0.917012753  0.000038800 -0.702584693 -1.121921385 -0.032186779   18399.34   18342.29    2949.80   25.95   33.89  -179.69    -2.47 241118.6 
2017/07/19.05:00:00    959.0 -0.777108567 -0.955471623 -0.044539602  0.453284413 -0.909535605  0.000038435 -0.691977451 -1.131061137 -0.030852162   18436.43   18431.31    2926.40   25.90   33.95  -178.86    -2.75 241342.6 
2017/07/20.05:00:00    960.0 -0.767245625 -0.966615676 -0.043207426  0.468344756 -0.901800467  0.000037893 -0.681282449 -1.140057432 -0.029513632   18473.24   18520.89    2903.09   25.84   34.01  -178.04    -3.03 241566.1 
2017/07/21.05:00:00    961.0 -0.757262118 -0.977607830 -0.041868460  0.483273558 -0.893809253  0.000037182 -0.670501458 -1.148909827 -0.028171375   18509.77   18611.00    2879.88   25.79   34.08  -177.22    -3.31 241789.1 
2017/07/22.05:00:00    962.0 -0.747160320 -0.988447267 -0.040522952  0.498066115 -0.885564069  0.000036319 -0.659636242 -1.157617893 -0.026825579   18546.03   18701.64    2856.76   25.73   34.14  -176.40    -3.58 242011.7 
2017/07/23.05:00:00    963.0 -0.736942490 -0.999133196 -0.039171151  0.512717742 -0.877067226  0.000035334 -0.648688554 -1.166181217 -0.025476429   18581.99   18792.78    2833.74   25.68   34.20  -175.59    -3.86 242233.8 
2017/07/24.05:00:00    964.0 -0.726610880 -1.009664857 -0.037813301  0.527223827 -0.868321240  0.000034262 -0.637660140 -1.174599405 -0.024124107   18617.67   18884.39    2810.81   25.63   34.26  -174.78    -4.13 242455.5 
2017/07/25.05:00:00    965.0 -0.716167728 -1.020041518 -0.036449645  0.541579874 -0.859328803  0.000033147 -0.626552733 -1.182872078 -0.022768797   18653.06   18976.47    2787.98   25.57   34.33  -173.97    -4.40 242676.6 
2017/07/26.05:00:00    966.0 -0.705615262 -1.030262477 -0.035080424  0.555781528 -0.850092752  0.000032030 -0.615368062 -1.190998871 -0.021410677   18688.15   19068.98    2765.24   25.52   34.39  -173.16    -4.67 242897.4 
2017/07/27.05:00:00    967.0 -0.694955698 -1.040327056 -0.033705879  0.569824587 -0.840616023  0.000030948 -0.604107842 -1.198979437 -0.020049929   18722.94   19161.92    2742.60   25.47   34.45  -172.35    -4.94 243117.6 
2017/07/28.05:00:00    968.0 -0.684191241 -1.050234607 -0.032326245  0.583704998 -0.830901619  0.000029933 -0.592773783 -1.206813443 -0.018686729   18757.42   19255.26    2720.05   25.42   34.51  -171.55    -5.21 243337.5 
2017/07/29.05:00:00    969.0 -0.673324085 -1.059984508 -0.030941758  0.597418835 -0.820952581  0.000029011 -0.581367584 -1.214500571 -0.017321255   18791.60   19348.99    2697.61   25.37   34.58  -170.75    -5.48 243556.9 
2017/07/30.05:00:00    970.0 -0.662356411 -1.069576160 -0.029552651  0.610962292 -0.810771976  0.000028201 -0.569890936 -1.222040517 -0.015953681   18825.47   19443.09    2675.26   25.32   34.64  -169.95    -5.74 243775.8 
2017/07/31.05:00:00    971.0 -0.651290390 -1.079008993 -0.028159156  0.624331655 -0.800362886  0.000027513 -0.558345520 -1.229432990 -0.014584182   18859.02   19537.56    2653.01   25.27   34.70  -169.15    -6.01 243994.3 
2017/08/01.05:00:00    972.0 -0.640128177 -1.088282460 -0.026761500  0.637523300 -0.789728408  0.000026955 -0.546733010 -1.236677717 -0.013212929   18892.26   19632.38    2630.86   25.22   34.76  -168.36    -6.27 244212.4 
2017/08/02.05:00:00    973.0 -0.628871925 -1.097396038 -0.025359913  0.650533678 -0.778871651  0.000026527 -0.535055071 -1.243774434 -0.011840094   18925.17   19727.54    2608.80   25.17   34.83  -167.56    -6.53 244430.1 
2017/08/03.05:00:00    974.0 -0.617523766 -1.106349229 -0.023954618  0.663359311 -0.767795738  0.000026224 -0.523313358 -1.250722893 -0.010465848   18957.76   19823.02    2586.85   25.12   34.89  -166.77    -6.79 244647.4 
2017/08/04.05:00:00    975.0 -0.606085823 -1.115141557 -0.022545840  0.675996786 -0.756503801  0.000026036 -0.511509520 -1.257522858 -0.009090359   18990.03   19918.81    2564.99   25.07   34.95  -165.98    -7.05 244864.2 
2017/08/05.05:00:00    976.0 -0.594560208 -1.123772569 -0.021133800  0.688442751 -0.744998978  0.000025949 -0.499645194 -1.264174107 -0.007713795   19021.96   20014.91    2543.23   25.03   35.02  -165.20    -7.30 245080.7 
2017/08/06.05:00:00    977.0 -0.582949020 -1.132241834 -0.019718718  0.700693908 -0.733284411  0.000025944 -0.487722013 -1.270676430 -0.006336321   19053.57   20111.30    2521.57   24.98   35.08  -164.41    -7.56 245296.7 
